"COUNTRY","Country","PRODUCT","Product","BALANCE","Balance","TIME","Time","Value","Flag Codes","Flags"
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1997","1997",1805,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1998","1998",1510,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1999","1999",655,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2000","2000",1069,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2001","2001",327,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2002","2002",546,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2003","2003",87,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2004","2004",72,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2005","2005",116,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2006","2006",523,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2007","2007",277,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2008","2008",351,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2009","2009",346,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2010","2010",397,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2011","2011",596,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2012","2012",2177,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2013","2013",1210,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2014","2014",2124,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2015","2015",1650,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2016","2016",2232,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2017","2017",2151,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2018","2018",3673,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2019","2019",3907,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2020","2020",9965,,
"MEX","Mexico","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2021","2021",8447.217,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","1989","1989",713611,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","1990","1990",783421,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","1991","1991",804233,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","1992","1992",811025,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","1993","1993",813880,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","1994","1994",868123,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","1995","1995",885602,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","1996","1996",906131,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","1997","1997",924642,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","1998","1998",921690,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","1999","1999",942561,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2000","2000",961053,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2001","2001",945606,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2002","2002",961470,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2003","2003",954552,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2004","2004",983405,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2005","2005",1003123,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2006","2006",1008729,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2007","2007",1034225,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2008","2008",1006888,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2009","2009",992625,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2010","2010",1070154,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2011","2011",1015073,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2012","2012",1007047,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2013","2013",1010325,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2014","2014",991274,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2015","2015",976534,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2016","2016",970192,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2017","2017",980610.537,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2018","2018",968325.141,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2019","2019",942463.616,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2020","2020",915901.584,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE012","   Total consumption (calculated)","2021","2021",906295.42,,
"LUX","Luxembourg","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1989","1989",4567,,
"LUX","Luxembourg","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1990","1990",4678,,
"LUX","Luxembourg","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1991","1991",4853,,
"LUX","Luxembourg","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1992","1992",4511,,
"LUX","Luxembourg","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1993","1993",4445,,
"LUX","Luxembourg","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1994","1994",5019,,
"LUX","Luxembourg","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1995","1995",5746,,
"LUX","Luxembourg","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1996","1996",5712,,
"LUX","Luxembourg","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1997","1997",6032,,
"LUX","Luxembourg","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1998","1998",6338,,
"LUX","Luxembourg","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1999","1999",6212,,
"LUX","Luxembourg","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2000","2000",6445,,
"LUX","Luxembourg","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2001","2001",6383,,
"LUX","Luxembourg","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2002","2002",6414,,
"LUX","Luxembourg","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2003","2003",6562,,
"LUX","Luxembourg","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2004","2004",6506,,
"LUX","Luxembourg","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2005","2005",6392,,
"LUX","Luxembourg","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2006","2006",6824,,
"LUX","Luxembourg","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2007","2007",6847,,
"LUX","Luxembourg","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2008","2008",6830,,
"LUX","Luxembourg","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2009","2009",6022,,
"LUX","Luxembourg","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2010","2010",7280,,
"LUX","Luxembourg","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2011","2011",7096,,
"LUX","Luxembourg","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2012","2012",6732,,
"LUX","Luxembourg","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2013","2013",6852,,
"LUX","Luxembourg","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2014","2014",6961,,
"LUX","Luxembourg","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2015","2015",7519,,
"LUX","Luxembourg","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2016","2016",7718,,
"LUX","Luxembourg","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2017","2017",7566.69,,
"LUX","Luxembourg","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2018","2018",7553.012,,
"LUX","Luxembourg","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2019","2019",6817.52,,
"LUX","Luxembourg","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2020","2020",6543.493,,
"LUX","Luxembourg","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2021","2021",6758.5,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1989","1989",754504,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1990","1990",837851,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1991","1991",864508,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1992","1992",868653,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1993","1993",876534,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1994","1994",930540,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1995","1995",951529,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1996","1996",971021,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1997","1997",994887,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1998","1998",991715,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1999","1999",1008690,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2000","2000",1027338,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2001","2001",1010241,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2002","2002",1027805,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2003","2003",1018859,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2004","2004",1047316,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2005","2005",1065925,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2006","2006",1070420,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2007","2007",1099005,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2008","2008",1066173,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2009","2009",1049564,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2010","2010",1128279,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2011","2011",1072626,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2012","2012",1061509,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2013","2013",1066770,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2014","2014",1040486,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2015","2015",1024054,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2016","2016",1025632,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2017","2017",1032692.774,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2018","2018",1024901.106,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2019","2019",998494.221,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2020","2020",975645.741,,
"JPN","Japan","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","2021","2021",967497.569,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1989","1989",5274,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1990","1990",9679,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1991","1991",9778,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1992","1992",8906,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1993","1993",10572,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1994","1994",10850,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1995","1995",11979,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1996","1996",11288,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1997","1997",13107,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1998","1998",12234,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","1999","1999",22408,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2000","2000",22946,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2001","2001",21492,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2002","2002",20870,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2003","2003",20801,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2004","2004",21405,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2005","2005",23691,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2006","2006",27346,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2007","2007",23089,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2008","2008",24967,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2009","2009",15452,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2010","2010",15583,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2011","2011",20620,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2012","2012",32156,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2013","2013",33252,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2014","2014",32855,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2015","2015",30760,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2016","2016",24258,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2017","2017",22457.716,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2018","2018",26754.589,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2019","2019",20402.855,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2020","2020",19773.283,,
"NLD","Netherlands","CBPRODUCT001","Electricity (GWh)","CBBALANCE004","Imports","2021","2021",20885.401,,
"LTU","Lithuania","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1990","1990",26296,,
"LTU","Lithuania","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1991","1991",27158,,
"LTU","Lithuania","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1992","1992",16947,,
"LTU","Lithuania","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1993","1993",12547,,
"LTU","Lithuania","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1994","1994",8449,,
"LTU","Lithuania","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1995","1995",12357,,
"LTU","Lithuania","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1996","1996",15135,,
"LTU","Lithuania","CBPRODUCT001","Electricity (GWh)","CBBALANCE003","Total net production","1997","1997",13298,,
